-329742069	1259	-445.91	353.05
-1537545905	1259	151.66	337.6
-488862046	1261	-789.78	132.22
-329742069	1289	-456.41	374.59
-1537545905	1289	158.53	365.7
-488862046	1290	-789.78	132.22
-329742069	1319	-471.66	408.84
-1537545905	1319	160.04	372.21
-488862046	1321	-789.78	132.22
-329742069	1350	-473.43	442.6
-1537545905	1350	183.63	401.36
-488862046	1351	-789.78	132.22
-329742069	1379	-474.74	480.07
-1537545905	1379	201.82	434.15
-488862046	1381	-789.78	132.22
-329742069	1409	-462.53	515.53
-1537545905	1409	212.15	470.2
-488862046	1411	-789.78	132.22
-1537545905	1439	212.15	507.7
-488862046	1441	-789.78	132.22
-1537545905	1469	208.23	545.0
-488862046	1471	-789.78	132.22
-1537545905	1500	207.43	554.13
-488862046	1500	-789.78	132.22
-1537545905	1529	207.44	554.8
-488862046	1531	-789.78	132.22
-1537545905	1559	207.87	562.9
-488862046	1561	-789.78	132.22
-1537545905	1589	207.84	563.6
-488862046	1591	-789.78	132.22
-1537545905	1619	209.31	574.05
-488862046	1620	-789.78	132.22
-1537545905	1650	209.83	603.98
-488862046	1650	-789.78	132.22
-1537545905	1679	210.58	607.48
-488862046	1681	-789.78	132.22
-1537545905	1710	213.13	628.27
-488862046	1711	-789.78	132.22
-1537545905	1739	214.9	642.65
-488862046	1740	-789.78	132.22
-1537545905	1769	211.63	680.0
-488862046	1770	-789.78	132.22
-488862046	1801	-789.78	132.22
-488862046	1831	-789.78	132.22
-488862046	1861	-789.78	132.22
-488862046	1890	-789.78	132.22
-488862046	1921	-789.78	132.22
-488862046	1951	-789.78	132.22
-488862046	1981	-789.78	132.22
-488862046	2011	-789.78	132.22
-488862046	2040	-789.78	132.22
-488862046	2070	-789.78	132.22
-488862046	2100	-789.78	132.22
-488862046	2130	-789.78	132.22
-488862046	2160	-789.78	132.22
-488862046	2190	-789.78	132.22
-488862046	2220	-789.78	132.22
-488862046	2250	-789.78	132.22
-329742069	2279	-449.31	545.22
-488862046	2280	-789.78	132.22
-329742069	2310	-438.35	581.08
-488862046	2310	-789.78	132.22
-329742069	2339	-428.01	617.13
-488862046	2340	-789.78	132.22
-329742069	2369	-413.36	651.65
-488862046	2371	-789.78	132.22
-329742069	2400	-398.71	686.17
-488862046	2401	-789.78	132.22
-329742069	2429	-377.3	715.63
-488862046	2430	-789.78	132.22
-329742069	2460	-350.32	741.68
-488862046	2460	-789.78	132.22
-329742069	2489	-324.27	768.66
-488862046	2490	-789.78	132.22
-329742069	2519	-295.13	792.25
-488862046	2520	-789.78	132.22
-329742069	2550	-269.56	819.68
-488862046	2550	-789.78	132.22
-329742069	2579	-240.83	843.78
-488862046	2580	-789.78	132.22
-329742069	2609	-225.97	872.15
-488862046	2611	-789.78	132.22
-329742069	2639	-220.23	901.15
-488862046	2641	-789.78	132.22
-329742069	2669	-214.63	929.41
-488862046	2670	-789.78	132.22
-329742069	2700	-209.35	956.04
-488862046	2700	-789.78	132.22
-329742069	2729	-202.94	988.42
-488862046	2730	-789.78	132.22
-329742069	2759	-197.08	1017.98
-488862046	2760	-789.78	132.22
-329742069	2789	-191.06	1048.37
-488862046	2790	-789.78	132.22
-329742069	2819	-185.61	1075.91
-488862046	2821	-789.78	132.22
-329742069	2850	-183.95	1084.27
-488862046	2850	-789.78	132.22
-329742069	2879	-183.95	1084.27
-488862046	2880	-789.78	132.22
-329742069	2909	-183.95	1084.27
-488862046	2911	-789.78	132.22
-329742069	2939	-183.95	1084.27
-488862046	2940	-789.78	132.22
-329742069	2969	-183.95	1084.27
-488862046	2970	-789.78	132.22
-329742069	3000	-183.95	1084.27
-488862046	3001	-789.78	132.22
-329742069	3029	-183.95	1084.27
-488862046	3030	-789.78	132.22
-329742069	3059	-183.95	1084.27
-488862046	3061	-789.78	132.22
-329742069	3089	-183.95	1084.27
-488862046	3090	-789.78	132.22
-329742069	3119	-183.95	1084.27
-488862046	3121	-789.78	132.22
-329742069	3150	-183.95	1084.27
-488862046	3151	-789.78	132.22
-329742069	3179	-183.95	1084.27
-488862046	3181	-789.78	132.22
-329742069	3209	-183.95	1084.27
-488862046	3210	-789.78	132.22
-329742069	3239	-183.98	1080.19
-488862046	3241	-789.78	132.22
-329742069	3270	-184.19	1052.93
-488862046	3270	-789.78	132.22
-329742069	3300	-184.41	1023.04
-488862046	3300	-789.78	132.22
-329742069	3329	-184.64	993.19
-488862046	3330	-789.78	132.22
-329742069	3359	-184.87	962.02
-488862046	3361	-789.78	132.22
-329742069	3389	-185.1	931.85
-488862046	3391	-789.78	132.22
-329742069	3420	-185.33	901.75
-488862046	3421	-789.78	132.22
-329742069	3450	-185.55	872.52
-488862046	3450	-789.78	132.22
-329742069	3479	-185.78	841.83
-488862046	3481	-789.78	132.22
-329742069	3509	-185.81	837.82
-488862046	3510	-789.78	132.22
-329742069	3539	-170.55	803.56
-488862046	3541	-789.78	132.22
-329742069	3570	-142.25	778.96
-488862046	3570	-789.78	132.22
-329742069	3600	-106.21	768.63
-488862046	3601	-789.78	132.22
-329742069	3629	-69.17	774.49
-488862046	3630	-789.78	132.22
-329742069	3659	-36.69	793.24
-488862046	3661	-789.78	132.22
-329742069	3689	0.44	798.46
-488862046	3690	-789.78	132.22
-329742069	3720	37.48	804.33
-1537545905	3720	210.61	682.29
-488862046	3720	-789.78	132.22
-329742069	3750	74.96	805.64
-1537545905	3750	185.61	704.02
-488862046	3750	-789.78	132.22
-329742069	3779	111.01	815.97
-1537545905	3779	149.56	714.36
-488862046	3781	-789.78	132.22
-329742069	3809	140.56	839.06
-1537545905	3809	112.21	711.09
-488862046	3811	-789.78	132.22
-329742069	3839	169.28	863.17
-1537545905	3839	79.73	692.34
-488862046	3840	-789.78	132.22
-329742069	3870	195.8	889.68
-1537545905	3870	43.68	682.0
-488862046	3871	-789.78	132.22
-329742069	3900	223.21	903.05
-1537545905	3900	6.46	677.43
-488862046	3900	-789.78	132.22
-329742069	3929	260.62	905.67
-1537545905	3929	-29.2	689.02
-488862046	3930	-789.78	132.22
-329742069	3959	298.12	906.32
-1537545905	3959	-56.63	714.6
-488862046	3960	-789.78	132.22
-329742069	3989	335.47	909.59
-1537545905	3989	-78.14	745.31
-488862046	3991	-789.78	132.22
-329742069	4020	368.89	926.62
-1537545905	4020	-103.23	773.18
-488862046	4021	-789.78	132.22
-329742069	4050	401.69	944.8
-1537545905	4050	-127.33	801.91
-488862046	4051	-789.78	132.22
-329742069	4079	438.37	952.59
-1537545905	4079	-135.17	808.96
-488862046	4080	-789.78	132.22
-329742069	4109	475.18	959.75
-1537545905	4109	-157.5	836.54
-488862046	4110	-789.78	132.22
-329742069	4139	512.4	964.32
-1537545905	4139	-164.84	867.74
-488862046	4140	-789.78	132.22
-329742069	4170	549.89	964.98
-1537545905	4170	-166.65	897.8
-488862046	4170	-789.78	132.22
-1537545905	4200	-168.53	929.02
-488862046	4201	-789.78	132.22
-1537545905	4229	-170.25	957.58
-488862046	4230	-789.78	132.22
-1537545905	4259	-172.14	988.96
-488862046	4261	-789.78	132.22
-1537545905	4289	-173.93	1018.71
-488862046	4291	-789.78	132.22
-1537545905	4320	-175.73	1048.42
-488862046	4320	-789.78	132.22
-1537545905	4350	-177.4	1076.21
-488862046	4351	-789.78	132.22
-1537545905	4379	-177.85	1083.64
-488862046	4381	-789.78	132.22
-1537545905	4409	-177.85	1083.64
-488862046	4410	-789.78	132.22
-1537545905	4439	-177.85	1083.64
-488862046	4441	-789.78	132.22
-1537545905	4470	-177.85	1083.64
-488862046	4470	-789.78	132.22
-1537545905	4500	-177.85	1083.64
-488862046	4501	-789.78	132.22
-1537545905	4529	-177.85	1083.64
-488862046	4531	-789.78	132.22
-1537545905	4559	-177.85	1083.64
-488862046	4560	-789.78	132.22
-1537545905	4589	-177.85	1083.64
-488862046	4590	-789.78	132.22
-1537545905	4620	-177.85	1083.64
-488862046	4620	-789.78	132.22
-1537545905	4650	-177.85	1083.64
-488862046	4651	-789.78	132.22
-1537545905	4679	-177.85	1083.64
-488862046	4680	-789.78	132.22
-1537545905	4709	-177.85	1083.64
-488862046	4710	-789.78	132.22
-1537545905	4739	-177.85	1083.56
-488862046	4740	-789.78	132.22
-1537545905	4770	-178.22	1063.97
-488862046	4770	-789.78	132.22
-1537545905	4800	-178.81	1033.03
-488862046	4801	-789.78	132.22
-1537545905	4829	-179.35	1004.23
-488862046	4830	-789.78	132.22
-1537545905	4859	-179.92	973.92
-488862046	4860	-789.78	132.22
-1537545905	4889	-180.48	944.29
-488862046	4890	-789.78	132.22
-1537545905	4920	-181.07	913.63
-488862046	4920	-789.78	132.22
-1537545905	4950	-181.63	883.92
-488862046	4951	-789.78	132.22
-1537545905	4979	-182.2	853.58
-488862046	4980	-789.78	132.22
-1537545905	5009	-182.48	839.0
-488862046	5011	-789.78	132.22
-1537545905	5039	-186.64	830.46
-488862046	5041	-789.78	132.22
-1537545905	5070	-200.88	818.94
-488862046	5070	-789.78	132.22
-1537545905	5100	-234.58	802.5
-488862046	5100	-789.78	132.22
-1537545905	5129	-271.12	794.06
-488862046	5131	-789.78	132.22
-1537545905	5159	-307.17	783.72
-488862046	5161	-789.78	132.22
-1537545905	5189	-344.57	781.11
-488862046	5191	-789.78	132.22
-1537545905	5219	-381.61	775.24
-488862046	5220	-789.78	132.22
-1537545905	5250	-419.11	775.9
-488862046	5251	-789.78	132.22
-1537545905	5279	-456.61	775.9
-488862046	5280	-789.78	132.22
-1537545905	5309	-493.54	782.41
-488862046	5310	-789.78	132.22
-1537545905	5339	-529.4	793.37
-488862046	5340	-789.78	132.22
-1537545905	5369	-566.08	801.17
-488862046	5371	-789.78	132.22
-1537545905	5400	-601.54	813.38
-488862046	5400	-789.78	132.22
-1537545905	5429	-638.22	821.17
-488862046	5430	-789.78	132.22
-1537545905	5459	-675.72	821.17
-488862046	5460	-789.78	132.22
-1537545905	5489	-712.72	815.83
-488862046	5490	-789.78	132.22
-1537545905	5519	-742.72	812.25
-488862046	5520	-789.78	132.22
-1537545905	5550	-772.36	808.71
-488862046	5550	-789.78	132.22
-1537545905	5579	-801.31	805.26
-488862046	5580	-789.78	132.22
-1537545905	5609	-895.41	800.35
-488862046	5610	-789.78	132.22
-1537545905	5639	-895.41	800.35
-488862046	5640	-789.78	132.22
-1537545905	5669	-895.41	800.35
-488862046	5670	-789.78	132.22
-1537545905	5700	-895.41	800.35
-488862046	5700	-789.78	132.22
-1537545905	5729	-895.41	800.35
-488862046	5731	-789.78	132.22
-1537545905	5759	-895.41	800.35
-488862046	5760	-789.78	132.22
-1537545905	5789	-895.41	800.35
-488862046	5790	-789.78	132.22
-1537545905	5819	-895.41	800.35
-488862046	5821	-789.78	132.22
-1537545905	5850	-895.41	800.35
-488862046	5850	-789.78	132.22
-1537545905	5879	-895.41	800.35
-488862046	5881	-789.78	132.22
-1537545905	5909	-895.41	800.35
-488862046	5910	-789.78	132.22
-1537545905	5939	-895.41	800.35
-488862046	5941	-789.78	132.22
-1537545905	5969	-895.41	800.35
-488862046	5970	-789.78	132.22
